customer_id,age,gender,city,occupation,annual_income,card_type,credit_limit,join_date,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment,avg_txn_value,total_spend,credit_utilization,clv_simple,is_outlier_spend,cluster,cluster_label,credit_risk
C01805,28,F,Hyderabad,Business Owner,63921.83,Platinum,500000,2019-02-06,7,35,291582.12,4,3,3,433,Loyal,8330.917714285713,291582.12,0.58316424,583164.24,False,0,Mid Value,Medium Risk
C01806,27,M,Chennai,Salaried,99400.13,Platinum,500000,2019-01-10,5,33,259212.43,5,2,2,522,New,7854.922121212121,259212.43,0.51842486,518424.86,False,0,Mid Value,Medium Risk
C01807,34,F,Bangalore,Self Employed,64515.93,Silver,100000,2019-09-20,14,36,274735.78,3,4,2,342,Loyal,7631.549444444445,274735.78,1.0,549471.56,False,2,Low Value,High Risk
C01808,41,M,Chennai,Self Employed,43831.01,Silver,100000,2019-03-26,7,32,224861.79,4,2,1,421,New,7026.9309375,224861.79,1.0,449723.58,False,2,Low Value,High Risk
C01809,49,M,Chennai,Student,46580.37,Gold,250000,2019-11-20,6,43,431274.54,4,5,5,455,Champions,10029.64046511628,431274.54,1.0,862549.0800000001,False,1,Premium,High Risk
C01810,38,M,Mumbai,Salaried,62094.37,Signature,1000000,2024-01-31,13,35,336346.56,3,3,4,334,Loyal,9609.901714285714,336346.56,0.33634656,672693.12,False,0,Mid Value,Low Risk
C01811,57,M,Bangalore,Salaried,95271.81,Platinum,500000,2022-05-07,7,33,184413.17,4,2,1,421,New,5588.277878787879,184413.17,0.36882634000000003,368826.34,False,0,Mid Value,Low Risk
C01812,49,M,Kolkata,Salaried,132053.06,Silver,100000,2022-01-15,13,47,263047.71,3,5,2,352,Loyal,5596.759787234043,263047.71,1.0,526095.42,False,2,Low Value,High Risk
C01813,34,F,Delhi,Salaried,64876.73,Silver,100000,2021-01-07,21,35,232708.04,2,3,1,231,Regular,6648.8011428571435,232708.04,1.0,465416.0800000001,False,2,Low Value,High Risk
C01814,48,M,Lucknow,Retired,43190.39,Silver,100000,2020-06-27,46,36,331833.47,1,4,3,143,Regular,9217.596388888887,331833.47,1.0,663666.94,False,3,High Value,High Risk
C01815,43,M,Bangalore,Salaried,93931.59,Platinum,500000,2022-05-11,47,24,201257.24,1,1,1,111,At Risk,8385.718333333332,201257.24,0.40251448,402514.48,False,0,Mid Value,Low Risk
C01816,61,M,Ahmedabad,Business Owner,30803.62,Gold,250000,2023-10-07,58,30,371244.41,1,2,4,124,At Risk,12374.813666666665,371244.41,1.0,742488.82,False,3,High Value,High Risk
C01817,27,M,Kolkata,Business Owner,81216.26,Silver,100000,2021-03-14,1,32,325155.20999999996,5,2,3,523,New,10161.100312499999,325155.20999999996,1.0,650310.4199999999,False,2,Low Value,High Risk
C01818,51,M,Lucknow,Business Owner,112357.07,Platinum,500000,2022-06-03,5,35,239470.07,5,3,1,531,Loyal,6842.002,239470.07,0.47894014,478940.14,False,0,Mid Value,Low Risk
C01819,40,F,Lucknow,Salaried,91308.96,Silver,100000,2022-04-16,5,35,168946.5,5,3,1,531,Loyal,4827.042857142857,168946.5,1.0,337893.0,False,2,Low Value,High Risk
C01820,50,M,Pune,Retired,69154.95,Silver,100000,2019-06-10,12,37,340010.75,3,4,4,344,Loyal,9189.47972972973,340010.75,1.0,680021.5,False,1,Premium,High Risk
C01821,21,F,Delhi,Business Owner,101419.16,Gold,250000,2019-07-05,46,37,182954.06,1,4,1,141,Regular,4944.704324324324,182954.06,0.73181624,365908.12,False,2,Low Value,Medium Risk
C01822,59,F,Pune,Salaried,71165.71,Gold,250000,2023-09-15,10,46,424426.43,4,5,5,455,Champions,9226.66152173913,424426.43,1.0,848852.86,False,1,Premium,High Risk
C01823,49,F,Kolkata,Student,91995.38,Gold,250000,2023-08-27,35,33,271796.74,1,2,2,122,At Risk,8236.264848484849,271796.74,1.0,543593.48,False,2,Low Value,High Risk
C01824,56,M,Mumbai,Self Employed,111344.28,Platinum,500000,2020-06-11,19,37,370259.07,3,4,4,344,Loyal,10007.001891891892,370259.07,0.74051814,740518.14,False,1,Premium,Medium Risk
C01825,38,F,Delhi,Retired,56762.12,Platinum,500000,2023-03-31,29,33,330661.5,2,2,3,223,At Risk,10020.045454545454,330661.5,0.661323,661323.0,False,0,Mid Value,Medium Risk
C01826,40,M,Bangalore,Student,78718.64,Silver,100000,2024-05-18,37,44,408029.71,1,5,5,155,Regular,9273.4025,408029.71,1.0,816059.42,False,1,Premium,High Risk
C01827,24,F,Chennai,Salaried,90026.3,Platinum,500000,2019-02-24,1,42,482563.56,5,5,5,555,Champions,11489.608571428571,482563.56,0.96512712,965127.12,False,1,Premium,High Risk
C01828,32,F,Kolkata,Retired,132205.97,Gold,250000,2020-03-09,7,36,284529.63,4,4,2,442,Loyal,7903.600833333334,284529.63,1.0,569059.26,False,2,Low Value,High Risk
C01829,26,F,Hyderabad,Business Owner,75851.43,Platinum,500000,2021-10-29,19,38,259878.73,3,4,2,342,Loyal,6838.913947368422,259878.73,0.51975746,519757.4600000001,False,0,Mid Value,Medium Risk
C01830,57,M,Kolkata,Salaried,102224.94,Platinum,500000,2023-07-11,1,50,491727.39,5,5,5,555,Champions,9834.5478,491727.39,0.98345478,983454.78,False,1,Premium,High Risk
C01831,39,F,Lucknow,Business Owner,101029.58,Silver,100000,2021-12-06,24,34,317679.39,2,3,3,233,Regular,9343.511470588235,317679.39,1.0,635358.78,False,2,Low Value,High Risk
C01832,37,M,Bangalore,Salaried,18336.95,Silver,100000,2019-02-08,17,47,442829.72,3,5,5,355,Loyal,9421.908936170212,442829.72,1.0,885659.44,False,1,Premium,High Risk
C01833,49,M,Lucknow,Student,77331.49,Platinum,500000,2019-06-05,9,38,316559.82,4,4,3,443,Loyal,8330.521578947368,316559.82,0.63311964,633119.6399999999,False,0,Mid Value,Medium Risk
C01834,51,F,Chennai,Salaried,87017.41,Platinum,500000,2022-06-19,12,39,408510.63,3,4,5,345,Loyal,10474.63153846154,408510.63,0.81702126,817021.26,False,1,Premium,High Risk
C01835,56,M,Delhi,Student,141491.48,Signature,1000000,2019-05-30,21,29,237289.29,2,1,1,211,At Risk,8182.389310344828,237289.29,0.23728929,474578.58,False,0,Mid Value,Low Risk
C01836,24,M,Pune,Self Employed,134424.94,Silver,100000,2024-01-08,56,30,300233.44,1,2,3,123,At Risk,10007.781333333334,300233.44,1.0,600466.88,False,3,High Value,High Risk
C01837,36,M,Jaipur,Salaried,58447.13,Silver,100000,2019-10-10,30,30,177040.49,2,2,1,221,At Risk,5901.349666666666,177040.49,1.0,354080.98,False,2,Low Value,High Risk
C01838,42,M,Pune,Student,46424.81,Silver,100000,2021-03-08,23,38,233260.3,2,4,1,241,Regular,6138.428947368421,233260.3,1.0,466520.60000000003,False,2,Low Value,High Risk
C01839,62,M,Delhi,Salaried,64864.62,Signature,1000000,2020-02-19,1,42,444082.07,5,5,5,555,Champions,10573.38261904762,444082.07,0.44408207,888164.14,False,1,Premium,Low Risk
C01840,56,M,Lucknow,Self Employed,68016.63,Platinum,500000,2023-01-05,31,29,310521.5,2,1,3,213,At Risk,10707.637931034482,310521.5,0.621043,621043.0,False,0,Mid Value,Medium Risk
C01841,52,F,Hyderabad,Salaried,15000.0,Gold,250000,2019-05-16,7,23,234003.52,4,1,1,411,New,10174.066086956522,234003.52,0.93601408,468007.04,False,2,Low Value,High Risk
C01842,26,F,Jaipur,Business Owner,19304.92,Silver,100000,2020-01-16,27,24,242425.51,2,1,1,211,At Risk,10101.062916666668,242425.51,1.0,484851.02,False,2,Low Value,High Risk
C01843,37,F,Ahmedabad,Salaried,73355.71,Gold,250000,2019-07-10,29,42,307571.87,2,5,3,253,Regular,7323.139761904762,307571.87,1.0,615143.74,False,2,Low Value,High Risk
C01844,59,F,Mumbai,Student,66073.59,Gold,250000,2020-02-24,5,35,443018.37,5,3,5,535,Loyal,12657.667714285713,443018.37,1.0,886036.74,False,1,Premium,High Risk
C01845,30,F,Mumbai,Salaried,70568.74,Signature,1000000,2020-08-27,12,36,419829.60000000003,3,4,5,345,Loyal,11661.933333333334,419829.60000000003,0.4198296,839659.2000000001,False,1,Premium,Low Risk
C01846,37,F,Kolkata,Student,15000.0,Signature,1000000,2020-01-08,6,40,298146.92,4,5,3,453,Loyal,7453.673,298146.92,0.29814692,596293.84,False,0,Mid Value,Low Risk
C01847,61,M,Delhi,Student,102800.77,Signature,1000000,2023-07-25,14,47,303817.03,3,5,3,353,Loyal,6464.192127659575,303817.03,0.30381703000000004,607634.06,False,0,Mid Value,Low Risk
C01848,47,M,Mumbai,Salaried,37402.4,Silver,100000,2019-05-25,31,28,319890.71,2,1,3,213,At Risk,11424.668214285715,319890.71,1.0,639781.42,False,3,High Value,High Risk
C01849,37,M,Jaipur,Self Employed,15000.0,Silver,100000,2022-12-12,7,29,260816.96,4,1,2,412,New,8993.688275862069,260816.96,1.0,521633.92,False,2,Low Value,High Risk
C01850,41,M,Jaipur,Salaried,102409.77,Signature,1000000,2023-12-22,6,48,481934.77,4,5,5,455,Champions,10040.307708333334,481934.77,0.48193477,963869.54,False,1,Premium,Low Risk
C01851,64,F,Jaipur,Salaried,47205.47,Silver,100000,2023-08-15,50,41,449025.85,1,5,5,155,Regular,10951.849999999999,449025.85,1.0,898051.6999999998,False,1,Premium,High Risk
C01852,49,M,Kolkata,Salaried,86322.89,Gold,250000,2022-03-17,17,39,404299.55,3,4,5,345,Loyal,10366.655128205128,404299.55,1.0,808599.1,False,1,Premium,High Risk
C01853,27,M,Chennai,Retired,61009.2,Silver,100000,2020-09-01,2,48,394206.8,5,5,5,555,Champions,8212.641666666666,394206.8,1.0,788413.6,False,1,Premium,High Risk
C01854,43,F,Delhi,Business Owner,47096.04,Silver,100000,2019-10-17,37,37,312222.78,1,4,3,143,Regular,8438.453513513514,312222.78,1.0,624445.56,False,2,Low Value,High Risk
C01855,54,M,Kolkata,Salaried,30066.82,Gold,250000,2020-07-20,1,23,212887.6,5,1,1,511,New,9255.982608695653,212887.6,0.8515504,425775.2,False,2,Low Value,High Risk
C01856,24,F,Bangalore,Salaried,57612.34,Silver,100000,2023-03-10,1,40,406079.04,5,5,5,555,Champions,10151.975999999999,406079.04,1.0,812158.0799999998,False,1,Premium,High Risk
C01857,38,F,Chennai,Salaried,77345.18,Silver,100000,2023-03-27,4,41,347621.04,5,5,4,554,Champions,8478.561951219512,347621.04,1.0,695242.08,False,1,Premium,High Risk
C01858,41,F,Mumbai,Student,108256.17,Gold,250000,2019-01-21,20,38,203346.91,2,4,1,241,Regular,5351.234473684211,203346.91,0.81338764,406693.82,False,2,Low Value,High Risk
C01859,45,F,Pune,Retired,39969.71,Silver,100000,2023-10-13,19,29,300942.07,3,1,3,313,Regular,10377.31275862069,300942.07,1.0,601884.14,False,2,Low Value,High Risk
C01860,21,M,Mumbai,Salaried,100995.7,Silver,100000,2020-06-16,11,29,229941.36000000002,4,1,1,411,New,7929.012413793104,229941.36000000002,1.0,459882.72000000003,False,2,Low Value,High Risk
C01861,59,F,Delhi,Salaried,72613.19,Platinum,500000,2020-01-23,38,32,249613.86000000002,1,2,2,122,At Risk,7800.4331250000005,249613.86000000002,0.49922772000000004,499227.72000000003,False,0,Mid Value,Low Risk
C01862,21,F,Pune,Retired,39766.47,Platinum,500000,2022-08-26,15,29,345207.92,3,1,4,314,Regular,11903.721379310344,345207.92,0.69041584,690415.84,False,1,Premium,Medium Risk
C01863,24,F,Jaipur,Business Owner,49828.19,Gold,250000,2021-12-10,15,32,366243.51,3,2,4,324,Regular,11445.1096875,366243.51,1.0,732487.02,False,1,Premium,High Risk
C01864,37,M,Delhi,Business Owner,80094.99,Platinum,500000,2022-03-24,19,33,207242.56,3,2,1,321,Regular,6280.077575757576,207242.56,0.41448512,414485.12,False,0,Mid Value,Low Risk
C01865,36,F,Kolkata,Salaried,61522.5,Silver,100000,2021-06-22,2,37,365382.2,5,4,4,544,Champions,9875.194594594595,365382.2,1.0,730764.4,False,1,Premium,High Risk
C01866,46,M,Jaipur,Retired,57320.26,Gold,250000,2021-11-12,13,47,468366.85,3,5,5,355,Loyal,9965.252127659574,468366.85,1.0,936733.7,False,1,Premium,High Risk
C01867,48,F,Jaipur,Student,54156.84,Platinum,500000,2021-07-04,3,28,209452.81,5,1,1,511,New,7480.4574999999995,209452.81,0.41890562,418905.62,False,0,Mid Value,Low Risk
C01868,37,M,Bangalore,Salaried,78294.27,Gold,250000,2022-07-22,1,40,286502.23,5,5,2,552,Loyal,7162.5557499999995,286502.23,1.0,573004.46,False,2,Low Value,High Risk
C01869,52,F,Ahmedabad,Salaried,66109.81,Silver,100000,2019-07-15,24,48,484720.78,2,5,5,255,Regular,10098.349583333335,484720.78,1.0,969441.56,False,1,Premium,High Risk
C01870,44,M,Bangalore,Salaried,23904.08,Platinum,500000,2021-07-22,24,30,213606.6,2,2,1,221,At Risk,7120.22,213606.6,0.4272132,427213.2,False,0,Mid Value,Low Risk
C01871,56,M,Mumbai,Salaried,101053.8,Gold,250000,2020-11-22,13,34,386779.44,3,3,4,334,Loyal,11375.86588235294,386779.44,1.0,773558.8799999999,False,1,Premium,High Risk
C01872,41,M,Chennai,Self Employed,45804.63,Platinum,500000,2024-05-21,8,33,256987.41,4,2,2,422,New,7787.4972727272725,256987.41,0.51397482,513974.82,False,0,Mid Value,Medium Risk
C01873,56,M,Hyderabad,Salaried,60576.4,Silver,100000,2019-08-26,5,43,494382.21,5,5,5,555,Champions,11497.26069767442,494382.21,1.0,988764.42,False,1,Premium,High Risk
C01874,50,F,Lucknow,Business Owner,77805.55,Platinum,500000,2020-09-09,2,32,251048.25,5,2,2,522,New,7845.2578125,251048.25,0.5020965,502096.5,False,0,Mid Value,Medium Risk
C01875,46,M,Ahmedabad,Business Owner,79946.29,Platinum,500000,2022-11-21,18,34,294992.44,3,3,3,333,Loyal,8676.248235294117,294992.44,0.58998488,589984.88,False,0,Mid Value,Medium Risk
C01876,37,M,Ahmedabad,Business Owner,97511.3,Platinum,500000,2024-02-14,23,36,395132.95,2,4,5,245,Regular,10975.915277777778,395132.95,0.7902659000000001,790265.9,False,1,Premium,Medium Risk
C01877,35,M,Lucknow,Retired,52856.48,Signature,1000000,2020-04-23,24,46,318287.83,2,5,3,253,Regular,6919.3006521739135,318287.83,0.31828783,636575.66,False,0,Mid Value,Low Risk
C01878,38,F,Pune,Salaried,98985.14,Silver,100000,2022-04-06,26,35,239962.76,2,3,1,231,Regular,6856.0788571428575,239962.76,1.0,479925.52,False,2,Low Value,High Risk
C01879,45,F,Kolkata,Business Owner,58148.59,Silver,100000,2022-07-26,16,37,289484.71,3,4,2,342,Loyal,7823.911081081082,289484.71,1.0,578969.42,False,2,Low Value,High Risk
C01880,40,M,Ahmedabad,Salaried,79271.41,Gold,250000,2024-05-22,21,40,231925.32,2,5,1,251,Regular,5798.133,231925.32,0.9277012800000001,463850.64,False,2,Low Value,High Risk
C01881,43,F,Chennai,Salaried,127278.91,Platinum,500000,2019-07-05,7,35,339279.45,4,3,4,434,Loyal,9693.698571428571,339279.45,0.6785589000000001,678558.9,False,0,Mid Value,Medium Risk
C01882,27,M,Delhi,Retired,38868.86,Silver,100000,2020-06-04,49,30,446684.23,1,2,5,125,At Risk,14889.474333333334,446684.23,1.0,893368.46,False,1,Premium,High Risk
C01883,21,M,Jaipur,Business Owner,15000.0,Gold,250000,2023-01-26,11,36,306182.98,4,4,3,443,Loyal,8505.082777777778,306182.98,1.0,612365.96,False,2,Low Value,High Risk
C01884,37,M,Chennai,Business Owner,106654.14,Silver,100000,2023-08-04,5,32,338479.64,5,2,4,524,New,10577.48875,338479.64,1.0,676959.28,False,1,Premium,High Risk
C01885,27,F,Kolkata,Salaried,120599.54,Platinum,500000,2020-08-10,24,40,426082.54,2,5,5,255,Regular,10652.0635,426082.54,0.8521650799999999,852165.0800000001,False,1,Premium,High Risk
C01886,32,M,Lucknow,Salaried,49295.77,Platinum,500000,2019-03-16,23,41,431518.69,2,5,5,255,Regular,10524.846097560976,431518.69,0.86303738,863037.38,False,1,Premium,High Risk
C01887,47,F,Hyderabad,Salaried,72642.96,Silver,100000,2019-09-11,18,36,260190.19999999998,3,4,2,342,Loyal,7227.5055555555555,260190.19999999998,1.0,520380.4,False,2,Low Value,High Risk
C01888,24,F,Delhi,Salaried,52191.24,Silver,100000,2020-02-01,1,35,254820.85,5,3,2,532,Loyal,7280.595714285714,254820.85,1.0,509641.7,False,2,Low Value,High Risk
C01889,28,M,Hyderabad,Salaried,84586.64,Platinum,500000,2023-08-23,5,34,199996.78,5,3,1,531,Loyal,5882.258235294117,199996.78,0.39999355999999997,399993.55999999994,False,0,Mid Value,Low Risk
C01890,47,M,Lucknow,Business Owner,145851.41,Silver,100000,2022-10-11,1,34,438892.2,5,3,5,535,Loyal,12908.594117647059,438892.2,1.0,877784.4,False,1,Premium,High Risk
C01891,42,F,Hyderabad,Salaried,44788.55,Silver,100000,2023-07-20,38,28,262377.67,1,1,2,112,At Risk,9370.63107142857,262377.67,1.0,524755.34,False,3,High Value,High Risk
C01892,33,F,Mumbai,Self Employed,52044.44,Silver,100000,2023-06-28,44,33,260161.93,1,2,2,122,At Risk,7883.694848484848,260161.93,1.0,520323.86,False,3,High Value,High Risk
C01893,63,M,Lucknow,Retired,73232.8,Platinum,500000,2019-03-09,25,31,304941.15,2,2,3,223,At Risk,9836.811290322581,304941.15,0.6098823000000001,609882.3,False,0,Mid Value,Medium Risk
C01894,52,F,Kolkata,Salaried,62503.19,Gold,250000,2020-04-04,24,38,364800.84,2,4,4,244,Regular,9600.022105263159,364800.84,1.0,729601.68,False,1,Premium,High Risk
C01895,53,M,Ahmedabad,Salaried,76543.41,Gold,250000,2022-10-06,9,33,304393.77,4,2,3,423,New,9224.053636363637,304393.77,1.0,608787.54,False,2,Low Value,High Risk
C01896,30,M,Jaipur,Business Owner,28691.15,Silver,100000,2020-09-17,5,31,223021.61000000002,5,2,1,521,New,7194.245483870968,223021.61000000002,1.0,446043.22000000003,False,2,Low Value,High Risk
C01897,31,M,Jaipur,Self Employed,15000.0,Silver,100000,2022-01-12,54,43,542398.28,1,5,5,155,Regular,12613.913488372094,542398.28,1.0,1084796.56,False,1,Premium,High Risk
C01898,28,M,Kolkata,Salaried,28996.55,Silver,100000,2023-12-24,14,38,398750.54,3,4,5,345,Loyal,10493.435263157895,398750.54,1.0,797501.0800000001,False,1,Premium,High Risk
C01899,43,M,Mumbai,Salaried,45993.32,Platinum,500000,2019-01-04,31,34,299948.45999999996,2,3,3,233,Regular,8822.013529411764,299948.45999999996,0.59989692,599896.9199999999,False,0,Mid Value,Medium Risk
C01900,27,F,Mumbai,Retired,53419.21,Silver,100000,2024-05-29,29,37,377372.43,2,4,4,244,Regular,10199.254864864864,377372.43,1.0,754744.86,False,1,Premium,High Risk
C01901,45,F,Bangalore,Salaried,99055.26,Gold,250000,2023-09-25,1,40,497823.37,5,5,5,555,Champions,12445.58425,497823.37,1.0,995646.74,False,1,Premium,High Risk
C01902,61,M,Bangalore,Salaried,73034.29,Gold,250000,2023-02-14,28,36,286127.85,2,4,2,242,Regular,7947.9958333333325,286127.85,1.0,572255.7,False,2,Low Value,High Risk
C01903,21,M,Jaipur,Salaried,92585.45,Platinum,500000,2023-07-31,6,36,370780.47000000003,4,4,4,444,Champions,10299.4575,370780.47000000003,0.7415609400000001,741560.9400000001,False,1,Premium,Medium Risk
C01904,63,M,Ahmedabad,Self Employed,60000.55,Signature,1000000,2022-02-27,38,35,292867.73,1,3,3,133,Regular,8367.649428571429,292867.73,0.29286773,585735.46,False,0,Mid Value,Low Risk
C01905,36,M,Pune,Salaried,49455.64,Platinum,500000,2020-04-24,34,33,282134.1,2,2,2,222,At Risk,8549.51818181818,282134.1,0.5642682,564268.2,False,0,Mid Value,Medium Risk
C01906,51,F,Kolkata,Student,67171.93,Signature,1000000,2024-04-04,8,37,350756.31,4,4,4,444,Champions,9479.900270270271,350756.31,0.35075631,701512.6200000001,False,0,Mid Value,Low Risk
C01907,47,M,Kolkata,Business Owner,87515.11,Gold,250000,2019-07-13,3,32,375389.51,5,2,4,524,New,11730.9221875,375389.51,1.0,750779.02,False,1,Premium,High Risk
C01908,63,F,Chennai,Retired,56942.55,Gold,250000,2024-04-06,8,24,241801.63,4,1,1,411,New,10075.067916666667,241801.63,0.9672065200000001,483603.26,False,2,Low Value,High Risk
C01909,23,M,Lucknow,Self Employed,57020.21,Silver,100000,2023-12-15,7,35,298648.04000000004,4,3,3,433,Loyal,8532.801142857144,298648.04000000004,1.0,597296.0800000001,False,2,Low Value,High Risk
C01910,31,M,Pune,Business Owner,81773.68,Gold,250000,2021-09-22,30,36,471724.82,2,4,5,245,Regular,13103.467222222222,471724.82,1.0,943449.6399999999,False,1,Premium,High Risk
C01911,42,M,Bangalore,Retired,81001.83,Gold,250000,2019-02-20,20,34,414000.59,2,3,5,235,Regular,12176.48794117647,414000.59,1.0,828001.1799999999,False,1,Premium,High Risk
C01912,58,M,Pune,Salaried,110958.58,Gold,250000,2024-04-09,8,42,334656.3,4,5,4,454,Champions,7968.007142857143,334656.3,1.0,669312.6,False,2,Low Value,High Risk
C01913,29,M,Ahmedabad,Salaried,99377.79,Silver,100000,2021-01-23,74,25,163949.0,1,1,1,111,At Risk,6557.96,163949.0,1.0,327898.0,False,3,High Value,High Risk
C01914,37,M,Ahmedabad,Salaried,62510.33,Gold,250000,2022-02-16,49,30,295670.08999999997,1,2,3,123,At Risk,9855.669666666665,295670.08999999997,1.0,591340.1799999999,False,3,High Value,High Risk
C01915,48,F,Pune,Salaried,100888.13,Gold,250000,2021-03-24,5,41,282987.64,5,5,2,552,Loyal,6902.1375609756105,282987.64,1.0,565975.28,False,2,Low Value,High Risk
C01916,62,F,Kolkata,Salaried,129474.11,Platinum,500000,2024-02-17,6,34,357379.13,4,3,4,434,Loyal,10511.150882352942,357379.13,0.71475826,714758.26,False,1,Premium,Medium Risk
C01917,30,F,Bangalore,Self Employed,45076.42,Silver,100000,2020-10-15,10,34,331101.72000000003,4,3,3,433,Loyal,9738.285882352942,331101.72000000003,1.0,662203.4400000001,False,2,Low Value,High Risk
C01918,54,M,Lucknow,Salaried,60208.37,Platinum,500000,2019-05-09,12,32,193670.62,3,2,1,321,Regular,6052.206875,193670.62,0.38734124,387341.24,False,0,Mid Value,Low Risk
C01919,40,M,Lucknow,Self Employed,87879.54,Silver,100000,2022-09-15,7,27,258252.0,4,1,2,412,New,9564.888888888889,258252.0,1.0,516504.0,False,2,Low Value,High Risk
C01920,31,M,Hyderabad,Salaried,79360.32,Gold,250000,2019-07-09,16,43,438123.76,3,5,5,355,Loyal,10188.924651162792,438123.76,1.0,876247.5200000001,False,1,Premium,High Risk
C01921,55,M,Mumbai,Business Owner,82527.55,Gold,250000,2023-08-15,23,39,340357.95,2,4,4,244,Regular,8727.126923076923,340357.95,1.0,680715.9,False,1,Premium,High Risk
C01922,30,M,Lucknow,Student,26766.95,Silver,100000,2022-06-02,1,35,332736.53,5,3,4,534,Loyal,9506.758000000002,332736.53,1.0,665473.06,False,2,Low Value,High Risk
C01923,54,F,Kolkata,Business Owner,79246.64,Signature,1000000,2023-06-06,30,42,428461.59,2,5,5,255,Regular,10201.46642857143,428461.59,0.42846159,856923.18,False,1,Premium,Low Risk
