transaction_id,customer_id,merchant_id,merchant_category,transaction_date,amount
T0068350,C01948,M0114,Healthcare,2025-10-06,19698.89
T0068351,C01948,M0052,Travel,2024-01-04,7827.83
T0068352,C01948,M0001,Groceries,2025-12-09,2765.65
T0068353,C01948,M0015,Groceries,2024-05-27,1978.05
T0068354,C01948,M0003,Groceries,2024-03-22,323.28
T0068355,C01948,M0137,Online Shopping,2024-01-09,14216.47
T0068356,C01948,M0034,Fuel,2025-09-12,1887.48
T0068357,C01949,M0143,Online Shopping,2024-04-20,12223.13
T0068358,C01949,M0025,Dining,2024-03-10,927.99
T0068359,C01949,M0048,Travel,2025-11-07,3646.94
T0068360,C01949,M0133,Entertainment,2025-09-01,785.67
T0068361,C01949,M0086,Fashion,2025-09-30,10485.69
T0068362,C01949,M0040,Fuel,2024-12-01,3472.13
T0068363,C01949,M0012,Groceries,2025-11-23,2018.15
T0068364,C01949,M0095,Bills & Utilities,2024-11-18,6500.27
T0068365,C01949,M0078,Fashion,2024-04-20,6512.93
T0068366,C01949,M0148,Online Shopping,2025-04-03,3059.07
T0068367,C01949,M0140,Online Shopping,2025-09-23,7109.77
T0068368,C01949,M0059,Travel,2025-01-14,4422.91
T0068369,C01949,M0066,Electronics,2025-10-01,7245.92
T0068370,C01949,M0041,Fuel,2025-02-05,878.91
T0068371,C01949,M0068,Electronics,2024-01-25,43796.67
T0068372,C01949,M0104,Bills & Utilities,2025-05-02,3589.18
T0068373,C01949,M0038,Fuel,2025-03-14,1025.41
T0068374,C01949,M0029,Dining,2025-12-24,1216.74
T0068375,C01949,M0128,Entertainment,2024-06-05,2969.94
T0068376,C01949,M0044,Fuel,2024-03-24,3849.06
T0068377,C01949,M0124,Entertainment,2025-07-15,1335.19
T0068378,C01949,M0050,Travel,2025-01-27,24377.68
T0068379,C01949,M0071,Electronics,2025-01-11,34375.91
T0068380,C01949,M0067,Electronics,2025-11-12,28266.41
T0068381,C01949,M0145,Online Shopping,2024-03-24,13027.87
T0068382,C01949,M0097,Bills & Utilities,2024-03-31,6201.98
T0068383,C01949,M0024,Dining,2024-12-26,969.6
T0068384,C01949,M0001,Groceries,2025-01-06,2725.78
T0068385,C01949,M0049,Travel,2024-04-12,3016.19
T0068386,C01949,M0028,Dining,2024-02-04,926.81
T0068387,C01949,M0018,Dining,2024-09-22,2394.02
T0068388,C01949,M0114,Healthcare,2024-12-30,18848.86
T0068389,C01949,M0084,Fashion,2025-06-18,6208.11
T0068390,C01949,M0089,Fashion,2024-02-10,746.54
T0068391,C01949,M0067,Electronics,2025-03-09,49883.38
T0068392,C01950,M0076,Fashion,2025-12-14,14110.27
T0068393,C01950,M0043,Fuel,2024-07-19,1699.64
T0068394,C01950,M0024,Dining,2024-11-16,1853.97
T0068395,C01950,M0003,Groceries,2024-12-31,2832.71
T0068396,C01950,M0080,Fashion,2024-04-08,3489.56
T0068397,C01950,M0104,Bills & Utilities,2024-09-30,5739.35
T0068398,C01950,M0075,Electronics,2025-11-09,43543.89
T0068399,C01950,M0009,Groceries,2024-07-14,937.11
T0068400,C01950,M0141,Online Shopping,2024-01-09,8399.0
T0068401,C01950,M0127,Entertainment,2025-02-22,2795.09
T0068402,C01950,M0029,Dining,2024-06-21,2383.17
T0068403,C01950,M0124,Entertainment,2025-05-12,1888.09
T0068404,C01950,M0033,Fuel,2025-04-07,1612.96
T0068405,C01950,M0140,Online Shopping,2024-04-17,8646.61
T0068406,C01950,M0131,Entertainment,2024-02-26,1246.02
T0068407,C01950,M0114,Healthcare,2024-10-10,6598.34
T0068408,C01950,M0009,Groceries,2024-11-02,2313.52
T0068409,C01950,M0144,Online Shopping,2024-08-15,6644.5
T0068410,C01950,M0050,Travel,2025-01-30,18294.12
T0068411,C01950,M0124,Entertainment,2025-03-25,594.88
T0068412,C01950,M0044,Fuel,2025-10-29,2936.81
T0068413,C01950,M0051,Travel,2025-04-30,22657.86
T0068414,C01950,M0089,Fashion,2025-01-22,5614.29
T0068415,C01950,M0087,Fashion,2024-10-21,1213.96
T0068416,C01950,M0087,Fashion,2024-08-22,11279.42
T0068417,C01950,M0026,Dining,2025-12-25,815.39
T0068418,C01950,M0101,Bills & Utilities,2025-11-19,1174.2
T0068419,C01950,M0065,Electronics,2024-01-08,39068.09
T0068420,C01950,M0115,Healthcare,2025-07-28,14117.33
T0068421,C01950,M0125,Entertainment,2025-05-08,1495.94
T0068422,C01950,M0139,Online Shopping,2024-10-17,481.98
T0068423,C01950,M0103,Bills & Utilities,2024-09-27,6690.51
T0068424,C01950,M0138,Online Shopping,2024-09-23,18876.43
T0068425,C01950,M0080,Fashion,2025-05-06,6777.87
T0068426,C01950,M0067,Electronics,2024-10-15,44688.38
T0068427,C01950,M0080,Fashion,2025-04-03,5104.91
T0068428,C01950,M0088,Fashion,2024-09-02,7710.36
T0068429,C01950,M0100,Bills & Utilities,2025-07-24,427.72
T0068430,C01950,M0108,Healthcare,2024-03-15,17659.58
T0068431,C01950,M0146,Online Shopping,2025-03-01,19309.71
T0068432,C01950,M0016,Dining,2024-08-27,1800.88
T0068433,C01950,M0079,Fashion,2025-01-28,12615.73
T0068434,C01950,M0019,Dining,2025-02-25,713.39
T0068435,C01951,M0057,Travel,2024-12-04,26199.6
T0068436,C01951,M0017,Dining,2025-06-22,1832.61
T0068437,C01951,M0100,Bills & Utilities,2025-09-18,4043.77
T0068438,C01951,M0099,Bills & Utilities,2024-10-29,4243.4
T0068439,C01951,M0023,Dining,2024-06-17,362.27
T0068440,C01951,M0111,Healthcare,2024-11-05,2389.74
T0068441,C01951,M0137,Online Shopping,2025-05-20,15517.16
T0068442,C01951,M0046,Travel,2025-11-25,35983.76
T0068443,C01951,M0069,Electronics,2025-07-02,41223.06
T0068444,C01951,M0001,Groceries,2025-12-30,2813.24
T0068445,C01951,M0134,Entertainment,2025-04-20,2318.81
T0068446,C01951,M0011,Groceries,2025-04-24,1538.85
T0068447,C01951,M0053,Travel,2025-11-07,24363.75
T0068448,C01951,M0070,Electronics,2024-10-06,28842.39
T0068449,C01951,M0061,Electronics,2025-05-10,26599.05
T0068450,C01951,M0047,Travel,2025-05-06,25294.25
T0068451,C01951,M0006,Groceries,2024-07-09,2150.55
T0068452,C01951,M0081,Fashion,2025-01-22,7522.29
T0068453,C01951,M0089,Fashion,2025-04-29,10410.62
T0068454,C01951,M0098,Bills & Utilities,2024-01-03,3718.78
T0068455,C01951,M0126,Entertainment,2024-09-03,516.49
T0068456,C01951,M0003,Groceries,2025-08-16,968.07
T0068457,C01951,M0136,Online Shopping,2025-12-21,1861.4
T0068458,C01951,M0125,Entertainment,2025-06-23,1416.45
T0068459,C01951,M0026,Dining,2024-02-09,1863.78
T0068460,C01951,M0002,Groceries,2025-04-30,762.04
T0068461,C01951,M0108,Healthcare,2025-12-17,19149.15
T0068462,C01951,M0023,Dining,2025-01-19,2215.61
T0068463,C01951,M0107,Healthcare,2025-08-24,2397.92
T0068464,C01951,M0144,Online Shopping,2025-07-10,15810.25
T0068465,C01951,M0050,Travel,2025-07-02,3913.92
T0068466,C01951,M0120,Healthcare,2025-06-08,2566.82
T0068467,C01951,M0074,Electronics,2024-06-15,52179.67
T0068468,C01951,M0118,Healthcare,2025-05-07,16543.5
T0068469,C01951,M0044,Fuel,2025-07-11,2843.92
T0068470,C01951,M0079,Fashion,2024-05-11,7551.67
T0068471,C01951,M0035,Fuel,2025-01-29,1347.4
T0068472,C01951,M0050,Travel,2024-02-16,3202.14
T0068473,C01951,M0052,Travel,2025-02-05,39620.85
T0068474,C01951,M0139,Online Shopping,2025-02-19,16560.46
T0068475,C01952,M0084,Fashion,2025-10-26,7169.16
T0068476,C01952,M0109,Healthcare,2024-11-26,10122.41
T0068477,C01952,M0036,Fuel,2024-09-04,2926.59
T0068478,C01952,M0019,Dining,2025-03-26,226.69
T0068479,C01952,M0011,Groceries,2024-11-09,1713.51
T0068480,C01952,M0051,Travel,2024-10-13,2900.94
T0068481,C01952,M0033,Fuel,2024-04-27,3060.95
T0068482,C01952,M0095,Bills & Utilities,2024-05-28,2194.87
T0068483,C01952,M0140,Online Shopping,2025-01-19,16767.53
T0068484,C01952,M0097,Bills & Utilities,2024-02-11,1025.27
T0068485,C01952,M0091,Bills & Utilities,2024-12-30,834.1
T0068486,C01952,M0114,Healthcare,2025-03-10,1490.16
T0068487,C01952,M0040,Fuel,2025-07-02,2503.12
T0068488,C01952,M0078,Fashion,2024-03-26,10383.2
T0068489,C01952,M0149,Online Shopping,2024-09-29,2241.83
T0068490,C01952,M0065,Electronics,2025-02-08,12796.55
T0068491,C01952,M0146,Online Shopping,2025-02-01,8035.03
T0068492,C01952,M0009,Groceries,2024-02-02,1688.84
T0068493,C01952,M0143,Online Shopping,2025-11-27,18405.82
T0068494,C01952,M0004,Groceries,2025-11-18,817.63
T0068495,C01952,M0048,Travel,2024-06-11,26984.95
T0068496,C01952,M0131,Entertainment,2024-08-18,1005.65
T0068497,C01952,M0035,Fuel,2024-10-28,2074.11
T0068498,C01952,M0041,Fuel,2025-07-26,3952.24
T0068499,C01952,M0034,Fuel,2024-09-30,2441.54
T0068500,C01952,M0129,Entertainment,2025-10-04,2196.1
T0068501,C01952,M0055,Travel,2025-07-26,34796.24
T0068502,C01952,M0078,Fashion,2025-03-11,5512.12
T0068503,C01952,M0061,Electronics,2024-01-20,4901.79
T0068504,C01952,M0058,Travel,2025-02-27,30404.06
T0068505,C01953,M0049,Travel,2024-08-12,26501.48
T0068506,C01953,M0120,Healthcare,2024-01-21,15871.53
T0068507,C01953,M0031,Fuel,2025-01-03,991.34
T0068508,C01953,M0014,Groceries,2024-01-05,1636.32
T0068509,C01953,M0010,Groceries,2024-10-22,1082.05
T0068510,C01953,M0055,Travel,2025-07-02,25835.99
T0068511,C01953,M0145,Online Shopping,2024-07-22,18772.38
T0068512,C01953,M0082,Fashion,2025-02-09,3499.83
T0068513,C01953,M0113,Healthcare,2025-02-23,316.62
T0068514,C01953,M0058,Travel,2024-12-26,15943.58
T0068515,C01953,M0059,Travel,2024-10-28,35207.95
T0068516,C01953,M0120,Healthcare,2025-09-19,12301.9
T0068517,C01953,M0037,Fuel,2025-12-07,1465.32
T0068518,C01953,M0141,Online Shopping,2024-09-01,6004.97
T0068519,C01953,M0104,Bills & Utilities,2025-01-31,6852.64
T0068520,C01953,M0067,Electronics,2024-09-22,22569.82
T0068521,C01953,M0113,Healthcare,2025-07-26,4497.57
T0068522,C01953,M0140,Online Shopping,2024-12-17,1909.41
T0068523,C01953,M0059,Travel,2024-07-20,9252.38
T0068524,C01953,M0049,Travel,2024-06-15,28275.56
T0068525,C01953,M0126,Entertainment,2025-02-25,441.3
T0068526,C01953,M0068,Electronics,2025-10-20,8862.91
T0068527,C01953,M0051,Travel,2025-03-02,14327.51
T0068528,C01953,M0074,Electronics,2025-07-27,7571.16
T0068529,C01953,M0112,Healthcare,2025-06-28,19805.09
T0068530,C01953,M0013,Groceries,2025-05-24,2182.46
T0068531,C01953,M0094,Bills & Utilities,2025-07-02,2038.71
T0068532,C01953,M0014,Groceries,2024-06-22,777.78
T0068533,C01953,M0085,Fashion,2024-11-27,10050.27
T0068534,C01953,M0024,Dining,2024-10-25,2356.79
T0068535,C01953,M0044,Fuel,2025-09-13,769.2
T0068536,C01953,M0054,Travel,2024-04-10,3902.15
T0068537,C01953,M0076,Fashion,2025-03-02,11074.35
T0068538,C01953,M0130,Entertainment,2025-07-18,237.93
T0068539,C01953,M0025,Dining,2024-06-12,1245.02
T0068540,C01953,M0007,Groceries,2024-07-28,1573.09
T0068541,C01954,M0055,Travel,2024-04-15,32988.13
T0068542,C01954,M0013,Groceries,2025-12-24,1521.0
T0068543,C01954,M0059,Travel,2025-08-02,2110.79
T0068544,C01954,M0064,Electronics,2025-09-30,39412.31
T0068545,C01954,M0065,Electronics,2025-11-12,15994.67
T0068546,C01954,M0078,Fashion,2024-12-21,2703.11
T0068547,C01954,M0089,Fashion,2024-10-18,5901.06
T0068548,C01954,M0106,Healthcare,2024-03-17,12404.49
T0068549,C01954,M0109,Healthcare,2024-04-24,11010.16
T0068550,C01954,M0136,Online Shopping,2024-05-14,11103.37
T0068551,C01954,M0048,Travel,2025-04-11,2920.51
T0068552,C01954,M0109,Healthcare,2025-05-29,1287.75
T0068553,C01954,M0035,Fuel,2024-05-29,3475.61
T0068554,C01954,M0048,Travel,2025-07-04,14025.03
T0068555,C01954,M0021,Dining,2025-09-11,732.84
T0068556,C01954,M0122,Entertainment,2024-07-17,375.39
T0068557,C01954,M0124,Entertainment,2025-02-24,1608.52
T0068558,C01954,M0147,Online Shopping,2025-08-28,18980.89
T0068559,C01954,M0143,Online Shopping,2024-03-22,13446.02
T0068560,C01954,M0111,Healthcare,2025-10-22,19375.21
T0068561,C01954,M0021,Dining,2025-03-15,1772.37
T0068562,C01954,M0041,Fuel,2024-11-15,2024.95
T0068563,C01954,M0131,Entertainment,2025-04-29,563.09
T0068564,C01954,M0120,Healthcare,2024-08-30,1293.54
T0068565,C01954,M0065,Electronics,2024-09-07,17619.56
T0068566,C01954,M0106,Healthcare,2025-08-25,3286.7
T0068567,C01954,M0056,Travel,2024-08-15,18328.37
T0068568,C01954,M0026,Dining,2024-06-13,2342.5
T0068569,C01954,M0101,Bills & Utilities,2024-01-01,5554.1
T0068570,C01954,M0017,Dining,2024-07-16,1375.01
T0068571,C01954,M0133,Entertainment,2025-07-09,1426.96
T0068572,C01954,M0042,Fuel,2025-09-01,1372.39
T0068573,C01954,M0104,Bills & Utilities,2024-04-26,4731.88
T0068574,C01954,M0038,Fuel,2024-03-07,1145.97
T0068575,C01954,M0103,Bills & Utilities,2024-06-07,2014.55
T0068576,C01954,M0118,Healthcare,2025-12-07,12734.52
T0068577,C01954,M0078,Fashion,2025-02-27,3450.18
T0068578,C01954,M0096,Bills & Utilities,2025-06-23,4358.71
T0068579,C01954,M0146,Online Shopping,2024-01-31,19714.72
T0068580,C01955,M0044,Fuel,2024-01-03,1184.91
T0068581,C01955,M0074,Electronics,2025-07-17,14881.87
T0068582,C01955,M0104,Bills & Utilities,2025-11-29,4292.37
T0068583,C01955,M0073,Electronics,2025-07-21,21682.86
T0068584,C01955,M0002,Groceries,2024-08-27,1637.34
T0068585,C01955,M0101,Bills & Utilities,2024-01-23,2668.65
T0068586,C01955,M0112,Healthcare,2024-05-07,3358.58
T0068587,C01955,M0091,Bills & Utilities,2024-06-15,2626.42
T0068588,C01955,M0045,Fuel,2024-02-07,2666.16
T0068589,C01955,M0137,Online Shopping,2025-10-02,18398.77
T0068590,C01955,M0130,Entertainment,2024-05-20,647.56
T0068591,C01955,M0034,Fuel,2025-04-07,3188.16
T0068592,C01955,M0009,Groceries,2024-09-04,1816.66
T0068593,C01955,M0146,Online Shopping,2025-05-05,638.23
T0068594,C01955,M0133,Entertainment,2025-12-12,574.19
T0068595,C01955,M0038,Fuel,2024-07-29,913.67
T0068596,C01955,M0023,Dining,2025-10-31,509.64
T0068597,C01955,M0098,Bills & Utilities,2025-10-03,6744.39
T0068598,C01955,M0061,Electronics,2024-05-14,59722.27
T0068599,C01955,M0098,Bills & Utilities,2024-11-12,2197.43
T0068600,C01955,M0038,Fuel,2024-04-28,3096.71
T0068601,C01955,M0112,Healthcare,2024-08-21,17085.75
T0068602,C01955,M0115,Healthcare,2025-05-03,14171.44
T0068603,C01955,M0103,Bills & Utilities,2024-11-07,7760.12
T0068604,C01955,M0146,Online Shopping,2025-08-24,10499.73
T0068605,C01955,M0069,Electronics,2024-02-02,13019.78
T0068606,C01955,M0036,Fuel,2025-09-15,3758.56
T0068607,C01955,M0086,Fashion,2025-03-20,10262.88
T0068608,C01955,M0083,Fashion,2024-08-02,10689.73
T0068609,C01956,M0004,Groceries,2025-03-22,544.1
T0068610,C01956,M0113,Healthcare,2024-03-17,19902.76
T0068611,C01956,M0078,Fashion,2025-04-26,12765.41
T0068612,C01956,M0039,Fuel,2025-12-26,2870.68
T0068613,C01956,M0063,Electronics,2025-04-20,26560.56
T0068614,C01956,M0078,Fashion,2025-12-08,5840.48
T0068615,C01956,M0139,Online Shopping,2024-11-19,18489.26
T0068616,C01956,M0085,Fashion,2024-12-06,13868.41
T0068617,C01956,M0033,Fuel,2025-03-03,1392.21
T0068618,C01956,M0147,Online Shopping,2024-04-29,2156.92
T0068619,C01956,M0002,Groceries,2024-11-08,1557.19
T0068620,C01956,M0041,Fuel,2024-03-16,1023.18
T0068621,C01956,M0126,Entertainment,2025-10-18,1251.54
T0068622,C01956,M0002,Groceries,2025-03-20,1909.21
T0068623,C01956,M0015,Groceries,2024-03-29,2248.93
T0068624,C01956,M0133,Entertainment,2024-05-17,1085.26
T0068625,C01956,M0011,Groceries,2024-06-14,1175.81
T0068626,C01956,M0102,Bills & Utilities,2024-12-12,4566.32
T0068627,C01956,M0142,Online Shopping,2025-01-10,18992.19
T0068628,C01956,M0124,Entertainment,2025-04-16,1334.26
T0068629,C01956,M0115,Healthcare,2024-10-02,14012.47
T0068630,C01956,M0004,Groceries,2025-12-29,1240.96
T0068631,C01956,M0007,Groceries,2025-08-08,2739.82
T0068632,C01956,M0014,Groceries,2025-06-13,1531.08
T0068633,C01956,M0125,Entertainment,2025-03-12,2697.74
T0068634,C01956,M0074,Electronics,2024-02-27,26693.04
T0068635,C01956,M0002,Groceries,2024-05-01,472.21
T0068636,C01956,M0100,Bills & Utilities,2024-09-20,1173.76
T0068637,C01956,M0022,Dining,2024-05-27,1752.31
T0068638,C01956,M0067,Electronics,2025-07-17,7683.78
T0068639,C01956,M0132,Entertainment,2024-08-06,1649.42
T0068640,C01956,M0087,Fashion,2024-01-18,10089.51
T0068641,C01956,M0084,Fashion,2024-12-18,14608.33
T0068642,C01956,M0089,Fashion,2025-05-03,4564.4
T0068643,C01957,M0115,Healthcare,2024-12-25,10447.11
T0068644,C01957,M0082,Fashion,2025-02-12,12316.55
T0068645,C01957,M0028,Dining,2025-06-08,2442.35
T0068646,C01957,M0104,Bills & Utilities,2024-09-18,5160.72
T0068647,C01957,M0002,Groceries,2024-09-30,866.08
T0068648,C01957,M0110,Healthcare,2025-05-17,5126.47
T0068649,C01957,M0150,Online Shopping,2024-12-24,4966.24
T0068650,C01957,M0127,Entertainment,2024-04-02,2205.09
T0068651,C01957,M0089,Fashion,2024-11-29,7495.62
T0068652,C01957,M0142,Online Shopping,2025-02-22,15187.29
T0068653,C01957,M0023,Dining,2025-01-27,666.76
T0068654,C01957,M0007,Groceries,2025-08-02,2507.96
T0068655,C01957,M0059,Travel,2025-09-03,4285.91
T0068656,C01957,M0138,Online Shopping,2024-04-04,17028.25
T0068657,C01957,M0063,Electronics,2024-03-25,33974.89
T0068658,C01957,M0069,Electronics,2025-11-15,36638.5
T0068659,C01957,M0122,Entertainment,2024-11-14,1378.59
T0068660,C01957,M0086,Fashion,2024-01-06,4151.56
T0068661,C01957,M0096,Bills & Utilities,2025-11-07,3109.23
T0068662,C01957,M0146,Online Shopping,2024-08-20,8100.32
T0068663,C01957,M0038,Fuel,2024-09-15,1784.38
T0068664,C01957,M0072,Electronics,2025-12-09,29254.37
T0068665,C01957,M0014,Groceries,2025-01-26,1262.78
T0068666,C01957,M0097,Bills & Utilities,2025-07-10,4619.71
T0068667,C01957,M0130,Entertainment,2024-12-23,328.02
T0068668,C01957,M0094,Bills & Utilities,2025-08-05,7686.68
T0068669,C01957,M0109,Healthcare,2025-08-05,2948.42
T0068670,C01957,M0143,Online Shopping,2024-11-15,8669.59
T0068671,C01957,M0150,Online Shopping,2025-05-31,18113.46
T0068672,C01957,M0018,Dining,2024-05-13,302.47
T0068673,C01957,M0015,Groceries,2024-01-03,1640.15
T0068674,C01957,M0130,Entertainment,2024-01-13,1447.42
T0068675,C01957,M0035,Fuel,2024-01-18,1822.43
T0068676,C01957,M0091,Bills & Utilities,2024-03-21,4543.73
T0068677,C01957,M0003,Groceries,2025-08-24,378.21
T0068678,C01957,M0015,Groceries,2024-12-24,2319.72
T0068679,C01957,M0104,Bills & Utilities,2024-09-16,5281.02
T0068680,C01957,M0145,Online Shopping,2024-01-26,3798.86
T0068681,C01957,M0137,Online Shopping,2024-07-19,7775.67
T0068682,C01957,M0015,Groceries,2024-09-02,1468.74
T0068683,C01958,M0030,Dining,2024-06-14,1590.05
T0068684,C01958,M0067,Electronics,2025-03-01,47399.29
T0068685,C01958,M0144,Online Shopping,2024-05-28,3322.77
T0068686,C01958,M0067,Electronics,2025-04-20,5001.84
T0068687,C01958,M0011,Groceries,2025-04-05,2953.94
T0068688,C01958,M0067,Electronics,2024-04-09,33786.23
T0068689,C01958,M0061,Electronics,2025-06-06,26686.5
T0068690,C01958,M0149,Online Shopping,2025-12-17,7732.33
T0068691,C01958,M0017,Dining,2025-10-11,844.7
T0068692,C01958,M0095,Bills & Utilities,2025-01-16,1171.14
T0068693,C01958,M0093,Bills & Utilities,2024-04-18,1684.72
T0068694,C01958,M0079,Fashion,2025-06-23,14934.74
T0068695,C01958,M0029,Dining,2024-03-09,1742.59
T0068696,C01958,M0101,Bills & Utilities,2024-09-13,3061.18
T0068697,C01958,M0122,Entertainment,2025-11-18,1010.13
T0068698,C01958,M0071,Electronics,2024-06-23,30488.36
T0068699,C01958,M0140,Online Shopping,2024-03-28,8979.43
T0068700,C01958,M0121,Entertainment,2025-05-12,2359.65
T0068701,C01958,M0076,Fashion,2024-08-18,7526.62
T0068702,C01958,M0036,Fuel,2025-02-04,506.37
T0068703,C01958,M0042,Fuel,2025-03-09,1663.11
T0068704,C01958,M0005,Groceries,2024-05-24,2494.47
T0068705,C01958,M0136,Online Shopping,2024-07-12,15921.39
T0068706,C01958,M0110,Healthcare,2024-07-17,16597.38
T0068707,C01958,M0057,Travel,2025-12-16,20593.0
T0068708,C01958,M0135,Entertainment,2024-08-27,2519.7
T0068709,C01958,M0088,Fashion,2024-03-09,9738.82
T0068710,C01958,M0022,Dining,2024-07-27,2022.98
T0068711,C01958,M0122,Entertainment,2025-03-03,944.57
T0068712,C01958,M0067,Electronics,2025-03-15,5697.88
T0068713,C01958,M0009,Groceries,2025-06-29,824.24
T0068714,C01958,M0083,Fashion,2024-05-14,8688.66
T0068715,C01958,M0007,Groceries,2025-04-20,892.34
T0068716,C01959,M0042,Fuel,2024-01-02,2462.34
T0068717,C01959,M0116,Healthcare,2024-11-25,1034.93
T0068718,C01959,M0003,Groceries,2024-07-23,1899.37
T0068719,C01959,M0081,Fashion,2024-06-22,4637.51
T0068720,C01959,M0097,Bills & Utilities,2025-11-16,6003.52
T0068721,C01959,M0041,Fuel,2025-05-22,3088.63
T0068722,C01959,M0043,Fuel,2025-07-30,2230.1
T0068723,C01959,M0085,Fashion,2024-02-17,4973.78
T0068724,C01959,M0124,Entertainment,2025-08-28,1757.51
T0068725,C01959,M0063,Electronics,2024-09-24,13454.73
T0068726,C01959,M0035,Fuel,2024-04-18,2592.84
T0068727,C01959,M0121,Entertainment,2025-12-23,2628.37
T0068728,C01959,M0043,Fuel,2025-08-20,3435.94
T0068729,C01959,M0149,Online Shopping,2024-10-21,7240.83
T0068730,C01959,M0137,Online Shopping,2025-11-26,5555.47
T0068731,C01959,M0133,Entertainment,2025-05-25,2486.99
T0068732,C01959,M0146,Online Shopping,2024-12-03,6370.59
T0068733,C01959,M0112,Healthcare,2025-07-17,5112.64
T0068734,C01959,M0106,Healthcare,2024-04-18,2287.45
T0068735,C01959,M0111,Healthcare,2024-02-16,10592.66
T0068736,C01959,M0137,Online Shopping,2025-09-17,17700.11
T0068737,C01959,M0045,Fuel,2024-02-22,2334.49
T0068738,C01959,M0150,Online Shopping,2024-05-29,1719.05
T0068739,C01959,M0011,Groceries,2024-01-14,346.27
T0068740,C01959,M0012,Groceries,2025-06-20,2437.53
T0068741,C01959,M0016,Dining,2025-02-19,1164.11
T0068742,C01959,M0108,Healthcare,2024-09-28,12541.77
T0068743,C01959,M0100,Bills & Utilities,2025-08-19,927.42
T0068744,C01959,M0026,Dining,2024-11-28,1879.24
T0068745,C01959,M0058,Travel,2025-05-06,6096.37
T0068746,C01959,M0091,Bills & Utilities,2024-02-07,7050.26
T0068747,C01959,M0138,Online Shopping,2025-04-11,11589.75
T0068748,C01959,M0089,Fashion,2024-12-15,6938.32
T0068749,C01960,M0042,Fuel,2024-01-15,2555.95
T0068750,C01960,M0112,Healthcare,2025-02-10,12011.33
T0068751,C01960,M0114,Healthcare,2025-10-29,13845.38
T0068752,C01960,M0034,Fuel,2025-01-30,706.38
T0068753,C01960,M0073,Electronics,2024-07-31,25117.77
T0068754,C01960,M0131,Entertainment,2024-03-11,2544.99
T0068755,C01960,M0100,Bills & Utilities,2025-12-23,7341.24
T0068756,C01960,M0091,Bills & Utilities,2025-09-04,3566.96
T0068757,C01960,M0034,Fuel,2025-04-26,703.56
T0068758,C01960,M0061,Electronics,2025-02-28,59285.47
